Date,Open,High,Low,Close,Adj Close,Volume
2014-07-15,120.000000,121.000000,117.650002,118.125000,106.506035,195454
2014-07-16,118.074997,123.500000,118.074997,118.900002,107.204819,6523216
2014-07-17,118.900002,120.949997,116.800003,118.900002,107.204819,235310
2014-07-18,119.900002,119.900002,117.949997,118.300003,106.663818,187448
2014-07-21,118.750000,120.849998,118.650002,119.949997,108.151527,247100
2014-07-22,121.449997,121.925003,119.500000,120.300003,108.467110,167958
2014-07-23,120.000000,121.474998,120.000000,120.925003,109.030632,151996
2014-07-24,120.900002,121.800003,119.224998,121.425003,109.481445,80206
2014-07-25,121.000000,125.074997,120.500000,123.949997,111.758087,430230
2014-07-28,124.875000,126.900002,124.025002,125.125000,112.817528,614582
2014-07-30,126.000000,127.425003,125.199997,127.099998,114.598251,188946
2014-07-31,127.474998,128.699997,126.800003,127.824997,115.251923,126612
2014-08-01,126.500000,132.949997,124.525002,130.875000,118.001923,1062400
2014-08-04,133.600006,134.125000,126.625000,127.900002,115.319557,2163540
2014-08-05,129.250000,147.250000,129.000000,132.125000,119.128998,5839086
2014-08-06,132.899994,135.500000,132.500000,133.125000,120.030624,1782808
2014-08-07,133.149994,135.449997,131.000000,134.600006,121.360535,681724
2014-08-08,134.000000,137.449997,132.500000,134.024994,120.842056,1472140
2014-08-11,135.449997,136.925003,131.125000,132.199997,119.196602,770802
2014-08-12,133.350006,134.750000,132.324997,134.274994,121.067505,435758
2014-08-13,134.899994,135.300003,133.250000,134.050003,120.864647,314582
2014-08-14,132.774994,135.000000,132.000000,133.024994,119.940430,1616722
2014-08-18,133.024994,135.300003,132.000000,132.975006,119.895363,975620
2014-08-19,133.125000,135.300003,132.000000,133.074997,119.985542,1112100
2014-08-20,132.125000,135.449997,132.000000,132.475006,119.444550,505206
2014-08-21,132.074997,133.175003,131.125000,132.250000,119.241692,380866
2014-08-22,135.000000,135.800003,132.625000,134.949997,121.676102,783628
2014-08-25,134.550003,135.699997,132.574997,132.949997,119.872826,207592
2014-08-26,133.050003,136.824997,133.000000,135.074997,121.788803,630610
2014-08-27,136.199997,137.324997,134.649994,135.500000,122.171989,597588
2014-08-28,136.500000,136.850006,135.000000,136.125000,122.735519,240654
2014-09-01,137.375000,137.375000,134.199997,134.800003,121.540886,1163574
2014-09-02,135.449997,139.000000,135.074997,135.899994,122.532646,600694
2014-09-03,136.500000,139.199997,136.050003,138.350006,124.741699,747472
2014-09-04,139.000000,140.699997,136.500000,138.550003,124.922012,766606
2014-09-05,139.375000,141.500000,138.625000,140.649994,126.815445,816188
2014-09-08,141.500000,146.725006,141.324997,144.750000,130.512146,1028878
2014-09-09,146.000000,148.425003,142.000000,145.000000,130.737579,673532
2014-09-10,144.199997,145.100006,142.250000,142.850006,128.799057,956802
2014-09-11,144.500000,144.750000,142.300003,143.475006,129.362595,1168692
2014-09-12,143.024994,145.800003,143.024994,145.000000,130.737579,819946
2014-09-15,147.199997,147.199997,143.000000,144.250000,130.061340,758844
2014-09-16,145.500000,147.500000,143.475006,144.800003,130.557251,1017982
2014-09-17,146.000000,146.500000,141.649994,145.125000,130.850266,880594
2014-09-18,144.475006,147.500000,144.050003,145.350006,131.053162,1446652
2014-09-19,146.425003,147.500000,142.000000,144.250000,130.061340,1831244
2014-09-22,142.649994,143.500000,139.000000,142.475006,128.460953,1374296
2014-09-23,143.675003,144.500000,140.425003,141.675003,127.739632,1739600
2014-09-24,140.625000,142.399994,138.500000,139.699997,125.958900,3556996
2014-09-25,139.500000,141.350006,138.500000,140.250000,126.454781,2109688
2014-09-26,139.000000,146.925003,139.000000,145.899994,131.549042,929798
2014-09-29,146.875000,149.199997,144.500000,148.274994,133.690460,1137734
2014-09-30,148.975006,158.675003,148.500000,155.000000,139.753952,3308734
2014-10-01,156.000000,157.750000,153.824997,155.625000,140.317520,1462234
2014-10-07,156.475006,156.949997,150.500000,152.350006,137.364594,1077532
2014-10-08,152.975006,153.350006,151.324997,152.625000,137.612579,1084686
2014-10-09,152.625000,152.925003,149.125000,150.875000,136.034714,884118
2014-10-10,148.850006,152.750000,148.850006,151.199997,136.327728,407180
2014-10-13,151.199997,152.000000,146.199997,147.949997,133.397430,386210
2014-10-14,147.574997,150.100006,146.125000,149.774994,135.042923,868506
2014-10-15,149.774994,149.774994,149.774994,149.774994,135.042923,0
2014-10-16,149.500000,152.225006,148.550003,149.875000,135.133057,728200
2014-10-17,149.024994,151.500000,149.024994,150.425003,135.628952,725972
2014-10-20,151.500000,155.000000,146.750000,150.050003,135.290863,1095720
2014-10-21,150.000000,150.750000,149.500000,149.975006,135.223251,1863000
2014-10-22,150.024994,151.024994,148.175003,149.925003,135.178146,572602
2014-10-27,150.649994,152.050003,147.824997,150.074997,135.313370,6752670
2014-10-28,150.125000,150.925003,147.274994,147.625000,133.104385,892216
2014-10-29,149.899994,159.750000,148.100006,154.925003,139.686325,2088346
2014-10-30,155.949997,155.949997,151.875000,153.949997,138.807251,2390454
2014-10-31,154.050003,160.500000,154.050003,155.625000,140.317520,2599474
2014-11-03,156.475006,156.475006,153.149994,155.225006,139.956863,512312
2014-11-05,154.199997,156.225006,149.475006,150.550003,135.741669,3723468
2014-11-07,152.300003,155.949997,150.774994,153.750000,138.626892,2608182
2014-11-10,154.949997,159.199997,154.625000,158.600006,142.999878,997342
2014-11-11,159.500000,175.100006,158.699997,167.274994,150.821579,2462504
2014-11-12,168.000000,168.425003,163.000000,164.449997,148.274429,2408406
2014-11-13,165.500000,165.975006,164.024994,164.625000,148.884903,741710
2014-11-14,164.500000,167.500000,163.875000,164.949997,149.178818,1188064
2014-11-17,165.850006,168.649994,164.550003,165.199997,149.404922,1546678
2014-11-18,166.000000,167.375000,163.550003,164.375000,148.658798,917880
2014-11-19,165.449997,165.449997,164.000000,164.199997,148.500519,545246
2014-11-20,162.574997,164.500000,160.925003,161.574997,146.126511,1033946
2014-11-21,161.649994,163.000000,160.975006,161.524994,146.081299,405866
2014-11-24,161.050003,162.500000,160.500000,161.250000,145.832611,688012
2014-11-25,162.225006,162.225006,159.199997,160.925003,145.538696,766208
2014-11-26,161.524994,163.949997,159.100006,162.949997,147.370071,1068098
2014-11-27,161.524994,163.250000,161.524994,162.175003,146.669144,389380
2014-11-28,161.100006,162.600006,161.000000,161.574997,146.126511,642156
2014-12-01,161.699997,163.074997,160.000000,161.899994,146.420441,1385178
2014-12-02,162.975006,165.524994,162.050003,165.000000,149.224045,1246244
2014-12-03,166.625000,166.625000,163.000000,164.274994,148.568390,1059242
2014-12-04,164.500000,166.000000,163.475006,164.500000,148.771835,1135224
2014-12-05,164.500000,165.000000,163.500000,164.050003,148.364868,946118
2014-12-08,164.850006,164.850006,160.600006,161.250000,145.832611,319722
2014-12-09,161.500000,162.949997,160.050003,161.350006,145.923050,284186
2014-12-10,160.975006,164.475006,160.524994,163.600006,147.957932,438416
2014-12-11,163.500000,164.750000,160.524994,161.125000,145.719559,374766
2014-12-12,162.250000,164.324997,160.550003,161.250000,145.832611,1832970
2014-12-15,159.750000,160.725006,158.500000,160.050003,144.747345,466238
2014-12-16,158.500000,161.850006,158.500000,160.399994,145.063889,695536
2014-12-17,159.125000,161.000000,156.574997,159.024994,143.820328,303182
2014-12-18,161.350006,165.500000,161.100006,164.149994,148.455292,930924
2014-12-19,165.925003,165.975006,162.625000,164.274994,148.568390,704022
2014-12-22,164.274994,166.000000,163.250000,164.449997,148.726608,635616
2014-12-23,164.449997,165.850006,163.500000,164.024994,148.342285,6672872
2014-12-24,165.600006,165.850006,160.100006,161.625000,146.171738,1090242
2014-12-26,161.675003,162.375000,160.500000,161.574997,146.126511,190596
2014-12-29,160.725006,164.899994,160.725006,163.975006,148.297028,601246
2014-12-30,162.600006,165.000000,161.750000,163.925003,148.251831,507246
2014-12-31,162.824997,166.000000,162.074997,162.574997,147.030884,252842
2015-01-01,164.000000,164.000000,161.574997,161.925003,146.443100,142730
2015-01-02,162.800003,165.899994,162.050003,164.975006,149.201431,658102
2015-01-05,163.500000,165.500000,161.600006,161.975006,146.488266,953386
2015-01-06,161.550003,165.500000,160.750000,163.824997,148.161392,1854742
2015-01-07,163.850006,164.875000,158.550003,161.000000,145.606506,1531050
2015-01-08,161.000000,161.925003,159.750000,160.774994,145.403000,1607030
2015-01-09,161.250000,164.899994,157.800003,159.475006,144.227295,28894954
2015-01-12,159.850006,161.000000,157.550003,159.375000,144.136871,7008848
